          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
          x           x           x           x
      11024       11024           0           0
       3494        3494           0           0
      -3177       -3177           0           0
      -3261       -3261           0           0
      -6333       -6333           0           0
      -2012       -2012           0           0
       7620        7620           0           0
      12845       12845           0           0
       5144        5144           0           0
      -3716       -3716           0           0
       -288        -288           0           0
       8945        8945           0           0
       9793        9793           0           0
      -1589       -1589           0           0
     -11043      -11043           0           0
      -8617       -8617           0           0
      -7185       -7185           0           0
      -8849       -8849           0           0
      -6112       -6112           0           0
       1565        1565           0           0
       5162        5162           0           0
       3682        3682           0           0
      -1576       -1576           0           0
        948         948           0           0
       4187        4187           0           0
       4407        4407           0           0
       3848        3848           0           0
      12407       12407           0           0
      18101       18101           0           0
       8699        8699           0           0
      -3574       -3574           0           0
      -7636       -7636           0           0
      -2851       -2851           0           0
        907         907           0           0
        464         464           0           0
      -3322       -3322           0           0
       3320        3320           0           0
       6760        6760           0           0
       1565        1565           0           0
      -8058       -8058           0           0
      -9229       -9229           0           0
      -1627       -1627           0           0
       1916        1916           0           0
       -356        -356           0           0
      -1805       -1805           0           0
       -214        -214           0           0
       3028        3028           0           0
       7774        7774           0           0
       4641        4641           0           0
       1556        1556           0           0
       2046        2046           0           0
        191         191           0           0
       -104        -104           0           0
      -2367       -2367           0           0
      -6374       -6374           0           0
      -1765       -1765           0           0
       5684        5684           0           0
       4748        4748           0           0
       3859        3859           0           0
       6589        6589           0           0
       5608        5608           0           0
      -4900       -4900           0           0
     -13862      -13862           0           0
     -11658      -11658           0           0
       -966        -966           0           0
       7750        7750           0           0
      11214       11214           0           0
      12885       12885           0           0
       9358        9358           0           0
       6385        6385           0           0
       4930        4930           0           0
       2559        2559           0           0
      -1943       -1943           0           0
      -4757       -4757           0           0
      -3011       -3011           0           0
       4685        4685           0           0
       2705        2705           0           0
      -2765       -2765           0           0
        600         600           0           0
       1528        1528           0           0
        737         737           0           0
       -365        -365           0           0
       2077        2077           0           0
       1890        1890           0           0
       -865        -865           0           0
       -361        -361           0           0
       1303        1303           0           0
        -42         -42           0           0
       1879        1879           0           0
       5578        5578           0           0
       5869        5869           0           0
      -3371       -3371           0           0
     -14058      -14058           0           0
     -10306      -10306           0           0
      -5406       -5406           0           0
      -5060       -5060           0           0
      -4997       -4997           0           0
       -574        -574           0           0
        302         302           0           0
      -1158       -1158           0           0
        713         713           0           0
       3768        3768           0           0
       9255        9255           0           0
      10206       10206           0           0
        180         180           0           0
      -9089       -9089           0           0
     -13743      -13743           0           0
      -5939       -5939           0           0
       3468        3468           0           0
       3321        3321           0           0
       2473        2473           0           0
       6406        6406           0           0
       6931        6931           0           0
        998         998           0           0
      -2062       -2062           0           0
       5946        5946           0           0
       3405        3405           0           0
      -6247       -6247           0           0
      -8178       -8178           0           0
       3201        3201           0           0
       5343        5343           0           0
      -4343       -4343           0           0
     -11839      -11839           0           0
      -4398       -4398           0           0
      -1305       -1305           0           0
      -7227       -7227           0           0
      -7683       -7683           0           0
       1994        1994           0           0
       2280        2280           0           0
      -4861       -4861           0           0
      -5515       -5515           0           0
       1431        1431           0           0
       5004        5004           0           0
      -1393       -1393           0           0
      -7140       -7140           0           0
       1887        1887           0           0
       9294        9294           0           0
      12389       12389           0           0
       8176        8176           0           0
       4612        4612           0           0
       8524        8524           0           0
       8456        8456           0           0
       1425        1425           0           0
      -2230       -2230           0           0
      -1700       -1700           0           0
        859         859           0           0
       -215        -215           0           0
      -4545       -4545           0           0
     -10451      -10451           0           0
      -9077       -9077           0           0
      -3963       -3963           0           0
       5911        5911           0           0
      10174       10174           0           0
       1720        1720           0           0
      -6550       -6550           0           0
      -5760       -5760           0           0
        951         951           0           0
       6899        6899           0           0
      -1042       -1042           0           0
      -9438       -9438           0           0
      -4913       -4913           0           0
       -569        -569           0           0
       1381        1381           0           0
       5221        5221           0           0
       6327        6327           0           0
       4089        4089           0           0
       5246        5246           0           0
       7736        7736           0           0
       2214        2214           0           0
      -9444       -9444           0           0
      -8272       -8272           0           0
       6575        6575           0           0
      14507       14507           0           0
      10375       10375           0           0
       5455        5455           0           0
       4797        4797           0           0
       3958        3958           0           0
      -6780       -6780           0           0
      -9073       -9073           0           0
      -1404       -1404           0           0
       2960        2960           0           0
      -3495       -3495           0           0
      -5359       -5359           0           0
       -753        -753           0           0
       -257        -257           0           0
      -5061       -5061           0           0
      -6020       -6020           0           0
      -4354       -4354           0           0
      -1628       -1628           0           0
       1087        1087           0           0
       1167        1167           0           0
       4488        4488           0           0
       7878        7878           0           0
       6768        6768           0           0
       4736        4736           0           0
       1048        1048           0           0
       -164        -164           0           0
      -2075       -2075           0           0
         39          39           0           0
       1153        1153           0           0
        293         293           0           0
      -7250       -7250           0           0
     -11817      -11817           0           0
      -4523       -4523           0           0
       3586        3586           0           0
       3327        3327           0           0
      -5878       -5878           0           0
     -10043      -10043           0           0
      -1588       -1588           0           0
       9021        9021           0           0
       8498        8498           0           0
        506         506           0           0
      -5415       -5415           0           0
      -6598       -6598           0           0
       1401        1401           0           0
       4750        4750           0           0
       5474        5474           0           0
       5307        5307           0           0
       8221        8221           0           0
       5842        5842           0           0
       6160        6160           0           0
       6748        6748           0           0
       4070        4070           0           0
         47          47           0           0
        941         941           0           0
       7198        7198           0           0
       5909        5909           0           0
        754         754           0           0
      -3220       -3220           0           0
        278         278           0           0
       5123        5123           0           0
       2852        2852           0           0
      -3195       -3195           0           0
      -5150       -5150           0           0
        390         390           0           0
       5658        5658           0           0
       5198        5198           0           0
       1699        1699           0           0
        119         119           0           0
       3782        3782           0           0
       7741        7741           0           0
       2259        2259           0           0
      -6033       -6033           0           0
      -6316       -6316           0           0
       2957        2957           0           0
       6068        6068           0           0
       4141        4141           0           0
      -2451       -2451           0           0
        678         678           0           0
       -819        -819           0           0
      -6795       -6795           0           0
     -11637      -11637           0           0
      -7193       -7193           0           0
      -1780       -1780           0           0
      -1420       -1420           0           0
       -891        -891           0           0
        633         633           0           0
        188         188           0           0
      -1524       -1524           0           0
       -855        -855           0           0
        901         901           0           0
       2604        2604           0           0
       -290        -290           0           0
         22          22           0           0
       4575        4575           0           0
        530         530           0           0
        532         532           0           0
       9622        9622           0           0
      17978       17978           0           0
       4153        4153           0           0
      -4806       -4806           0           0
      -5403       -5403           0           0
      -1408       -1408           0           0
      -2587       -2587           0           0
      -2360       -2360           0           0
        915         915           0           0
       3836        3836           0           0
        933         933           0           0
       -361        -361           0           0
       4323        4323           0           0
       2203        2203           0           0
       -601        -601           0           0
      -6242       -6242           0           0
       -528        -528           0           0
       -493        -493           0           0
      -2542       -2542           0           0
        610         610           0           0
       7388        7388           0           0
       4603        4603           0           0
      -2439       -2439           0           0
        974         974           0           0
       1863        1863           0           0
       -520        -520           0           0
      -2802       -2802           0           0
       -292        -292           0           0
       2971        2971           0           0
       2896        2896           0           0
      -5538       -5538           0           0
      -6936       -6936           0           0
      -1322       -1322           0           0
       1479        1479           0           0
       -225        -225           0           0
       1147        1147           0           0
       5552        5552           0           0
       3617        3617           0           0
        507         507           0           0
      -2614       -2614           0           0
       1122        1122           0           0
       8998        8998           0           0
      11024       11024           0           0
       5213        5213           0           0
      -2399       -2399           0           0
      -2327       -2327           0           0
        349         349           0           0
      -2993       -2993           0           0
       -695        -695           0           0
      -1000       -1000           0           0
      -4369       -4369           0           0
      -8787       -8787           0           0
      -7445       -7445           0           0
        100         100           0           0
       1611        1611           0           0
       -839        -839           0           0
      -4303       -4303           0           0
       6290        6290           0           0
      13277       13277           0           0
       5456        5456           0           0
      -4932       -4932           0           0
      -4114       -4114           0           0
        -33         -33           0           0
        349         349           0           0
       2576        2576           0           0
       -202        -202           0           0
        418         418           0           0
       -711        -711           0           0
      -1473       -1473           0           0
       1828        1828           0           0
       5422        5422           0           0
       -477        -477           0           0
      -4227       -4227           0           0
       1643        1643           0           0
       8501        8501           0           0
       5714        5714           0           0
       2163        2163           0           0
        746         746           0           0
       2694        2694           0           0
       3113        3113           0           0
        614         614           0           0
       -449        -449           0           0
       4080        4080           0           0
       6956        6956           0           0
       2783        2783           0           0
      -5571       -5571           0           0
      -4960       -4960           0           0
      -7587       -7587           0           0
      -8095       -8095           0           0
      -3673       -3673           0           0
       2661        2661           0           0
       4627        4627           0           0
       2214        2214           0           0
      -1172       -1172           0           0
       3158        3158           0           0
       5222        5222           0           0
       2175        2175           0           0
      -2540       -2540           0           0
       -386        -386           0           0
       1586        1586           0           0
      -4035       -4035           0           0
      -8537       -8537           0           0
      -1972       -1972           0           0
       3473        3473           0           0
        325         325           0           0
      -3870       -3870           0           0
      -1141       -1141           0           0
       1595        1595           0           0
       2205        2205           0           0
      -2122       -2122           0           0
      -3023       -3023           0           0
        769         769           0           0
       8396        8396           0           0
      14200       14200           0           0
       4605        4605           0           0
      -3327       -3327           0           0
      -5928       -5928           0           0
         64          64           0           0
       3334        3334           0           0
       2171        2171           0           0
      -1600       -1600           0           0
         81          81           0           0
       3678        3678           0           0
        433         433           0           0
      -6224       -6224           0           0
      -4855       -4855           0           0
       2265        2265           0           0
       4747        4747           0           0
         93          93           0           0
      -2814       -2814           0           0
       2534        2534           0           0
       5501        5501           0           0
       4293        4293           0           0
       1869        1869           0           0
       7041        7041           0           0
      11761       11761           0           0
       -216        -216           0           0
      -7553       -7553           0           0
      -5958       -5958           0           0
       1566        1566           0           0
       1988        1988           0           0
      -1900       -1900           0           0
      -5442       -5442           0           0
      -6006       -6006           0           0
      -6643       -6643           0           0
      -3701       -3701           0           0
        727         727           0           0
        751         751           0           0
        206         206           0           0
      -2384       -2384           0           0
       -742        -742           0           0
       1806        1806           0           0
       5534        5534           0           0
       4081        4081           0           0
       5081        5081           0           0
       4121        4121           0           0
       2871        2871           0           0
        629         629           0           0
      -1083       -1083           0           0
       1636        1636           0           0
       5328        5328           0           0
       3825        3825           0           0
       -318        -318           0           0
      -1195       -1195           0           0
      -6741       -6741           0           0
     -10939      -10939           0           0
      -6723       -6723           0           0
       4601        4601           0           0
       7102        7102           0           0
      -1957       -1957           0           0
      -3440       -3440           0           0
        964         964           0           0
       5624        5624           0           0
       7002        7002           0           0
       3662        3662           0           0
       1686        1686           0           0
       -884        -884           0           0
      -2007       -2007           0           0
       2241        2241           0           0
       7154        7154           0           0
       5470        5470           0           0
      -5187       -5187           0           0
      -4277       -4277           0           0
      -1446       -1446           0           0
      -4196       -4196           0           0
      -6710       -6710           0           0
      -2506       -2506           0           0
        913         913           0           0
      -4551       -4551           0           0
      -9839       -9839           0           0
      -8791       -8791           0           0
      -2221       -2221           0           0
       4284        4284           0           0
       5767        5767           0           0
       5300        5300           0           0
       6576        6576           0           0
       2744        2744           0           0
        575         575           0           0
      12467       12467           0           0
      20690       20690           0           0
       8417        8417           0           0
     -14649      -14649           0           0
     -22274      -22274           0           0
     -10030      -10030           0           0
       6051        6051           0           0
       7423        7423           0           0
        749         749           0           0
      -4398       -4398           0           0
      -9095       -9095           0           0
     -12249      -12249           0           0
      -4931       -4931           0           0
       6432        6432           0           0
      12483       12483           0           0
       6542        6542           0           0
        610         610           0           0
        684         684           0           0
       4274        4274           0           0
       5543        5543           0           0
       7634        7634           0           0
       5472        5472           0           0
       1490        1490           0           0
      -1778       -1778           0           0
       1266        1266           0           0
       4324        4324           0           0
       6986        6986           0           0
        -50         -50           0           0
      -6825       -6825           0           0
      -7367       -7367           0           0
      -2943       -2943           0           0
      -2419       -2419           0           0
      -1819       -1819           0           0
      -1972       -1972           0           0
       -592        -592           0           0
      -3225       -3225           0           0
      -5441       -5441           0           0
      -6694       -6694           0           0
       3730        3730           0           0
       8346        8346           0           0
       5247        5247           0           0
       1334        1334           0           0
       5514        5514           0           0
       8561        8561           0           0
       6256        6256           0           0
       3073        3073           0           0
       4000        4000           0           0
       3408        3408           0           0
       3893        3893           0           0
      -1856       -1856           0           0
      -6231       -6231           0           0
      -6009       -6009           0           0
      -4731       -4731           0           0
       3194        3194           0           0
       6033        6033           0           0
      -3049       -3049           0           0
      -6641       -6641           0           0
      -2055       -2055           0           0
       4850        4850           0           0
       4236        4236           0           0
      -1051       -1051           0           0
      -2580       -2580           0           0
      -2214       -2214           0           0
      -1635       -1635           0           0
      -2947       -2947           0           0
       2769        2769           0           0
       5319        5319           0           0
       2678        2678           0           0
      -4524       -4524           0           0
      -3547       -3547           0           0
       1574        1574           0           0
       2280        2280           0           0
      -5503       -5503           0           0
      -6438       -6438           0           0
       1205        1205           0           0
       4630        4630           0           0
       -876        -876           0           0
      -5685       -5685           0           0
      -2565       -2565           0           0
       3616        3616           0           0
      -1259       -1259           0           0
      -4760       -4760           0           0
      -1046       -1046           0           0
        -92         -92           0           0
       1046        1046           0           0
        160         160           0           0
      -2711       -2711           0           0
      -3461       -3461           0           0
      -2027       -2027           0           0
       5207        5207           0           0
      10350       10350           0           0
      10857       10857           0           0
       6917        6917           0           0
        136         136           0           0
      -3008       -3008           0           0
      -3372       -3372           0           0
      -5404       -5404           0           0
      -7013       -7013           0           0
      -8056       -8056           0           0
      -2733       -2733           0           0
      12381       12381           0           0
      14597       14597           0           0
       4829        4829           0           0
      -4240       -4240           0           0
       2714        2714           0           0
      12198       12198           0           0
       6963        6963           0           0
      -6013       -6013           0           0
     -11993      -11993           0           0
      -3610       -3610           0           0
       8095        8095           0           0
      15234       15234           0           0
       4810        4810           0           0
      -3120       -3120           0           0
      -1537       -1537           0           0
       1413        1413           0           0
       3250        3250           0           0
       1428        1428           0           0
        307         307           0           0
      -1801       -1801           0           0
      -7853       -7853           0           0
      -8370       -8370           0           0
      -1029       -1029           0           0
       2956        2956           0           0
      -2021       -2021           0           0
      -6567       -6567           0           0
      -3966       -3966           0           0
      -1489       -1489           0           0
      -2176       -2176           0           0
      -2263       -2263           0           0
       2475        2475           0           0
       3232        3232           0           0
        572         572           0           0
       1091        1091           0           0
       9132        9132           0           0
       9785        9785           0           0
      -1522       -1522           0           0
      -6750       -6750           0           0
      -6391       -6391           0           0
      -6025       -6025           0           0
      -5036       -5036           0           0
      -2618       -2618           0           0
       1693        1693           0           0
       5454        5454           0           0
       5936        5936           0           0
       3504        3504           0           0
      -4117       -4117           0           0
     -12226      -12226           0           0
      -8623       -8623           0           0
       1906        1906           0           0
       9943        9943           0           0
       7358        7358           0           0
       -495        -495           0           0
        397         397           0           0
       3652        3652           0           0
       1766        1766           0           0
       1101        1101           0           0
       1400        1400           0           0
      -1108       -1108           0           0
      -2244       -2244           0           0
      -1470       -1470           0           0
      -4661       -4661           0           0
     -10526      -10526           0           0
      -9479       -9479           0           0
        198         198           0           0
       6208        6208           0           0
       1768        1768           0           0
      -2640       -2640           0           0
       1962        1962           0           0
       5345        5345           0           0
       1805        1805           0           0
       -670        -670           0           0
       3414        3414           0           0
       4225        4225           0           0
       1681        1681           0           0
       1818        1818           0           0
       3125        3125           0           0
      -1228       -1228           0           0
       -767        -767           0           0
       3947        3947           0           0
       6738        6738           0           0
       6165        6165           0           0
        194         194           0           0
        551         551           0           0
       7890        7890           0           0
       7536        7536           0           0
       1681        1681           0           0
      -3402       -3402           0           0
      -4124       -4124           0           0
       -892        -892           0           0
       1209        1209           0           0
       1333        1333           0           0
        895         895           0           0
       6269        6269           0           0
       4582        4582           0           0
       2163        2163           0           0
         16          16           0           0
       2542        2542           0           0
       1848        1848           0           0
      -6991       -6991           0           0
      -4078       -4078           0           0
       2949        2949           0           0
       2473        2473           0           0
      -1576       -1576           0           0
       1380        1380           0           0
      10690       10690           0           0
       9500        9500           0           0
      -3239       -3239           0           0
      -8793       -8793           0           0
      -1623       -1623           0           0
        761         761           0           0
        294         294           0           0
       4634        4634           0           0
      11432       11432           0           0
       9375        9375           0           0
        853         853           0           0
       -496        -496           0           0
       4575        4575           0           0
       4826        4826           0           0
       2990        2990           0           0
      -3901       -3901           0           0
      -9251       -9251           0           0
      -3964       -3964           0           0
       1037        1037           0           0
       -923        -923           0           0
       -247        -247           0           0
       5792        5792           0           0
      11142       11142           0           0
       2760        2760           0           0
      -4527       -4527           0           0
      -2698       -2698           0           0
       2097        2097           0           0
      -4914       -4914           0           0
     -10457      -10457           0           0
      -3335       -3335           0           0
       4788        4788           0           0
       2086        2086           0           0
      -1588       -1588           0           0
       3222        3222           0           0
      10135       10135           0           0
       3424        3424           0           0
       -260        -260           0           0
       3640        3640           0           0
       2958        2958           0           0
      -2986       -2986           0           0
      -4476       -4476           0           0
      -1748       -1748           0           0
       1309        1309           0           0
      -5371       -5371           0           0
      -6161       -6161           0           0
        104         104           0           0
       2212        2212           0           0
       3634        3634           0           0
      -1831       -1831           0           0
      -3696       -3696           0           0
      -1433       -1433           0           0
      -3110       -3110           0           0
      -7830       -7830           0           0
      -3610       -3610           0           0
       5326        5326           0           0
       5821        5821           0           0
      -1235       -1235           0           0
      -3847       -3847           0           0
        972         972           0           0
       3393        3393           0           0
      -3519       -3519           0           0
      -8425       -8425           0           0
        257         257           0           0
       3828        3828           0           0
       3131        3131           0           0
       -900        -900           0           0
      -1029       -1029           0           0
       1774        1774           0           0
       1426        1426           0           0
       -212        -212           0           0
      -3388       -3388           0           0
      -6963       -6963           0           0
      -3363       -3363           0           0
       5437        5437           0           0
       8941        8941           0           0
       3546        3546           0           0
      -6364       -6364           0           0
      -8593       -8593           0           0
       1332        1332           0           0
       6839        6839           0           0
       4783        4783           0           0
       2015        2015           0           0
       -974        -974           0           0
      -3062       -3062           0           0
        290         290           0           0
       3994        3994           0           0
       5368        5368           0           0
       3813        3813           0           0
        791         791           0           0
      -7461       -7461           0           0
      -7029       -7029           0           0
      -3527       -3527           0           0
      -9197       -9197           0           0
     -11123      -11123           0           0
      -3656       -3656           0           0
       2883        2883           0           0
        175         175           0           0
      -7911       -7911           0           0
      -5871       -5871           0           0
       1106        1106           0           0
       7792        7792           0           0
       5186        5186           0           0
       1147        1147           0           0
        602         602           0           0
       2530        2530           0           0
       4992        4992           0           0
       4415        4415           0           0
       1051        1051           0           0
      -2360       -2360           0           0
        344         344           0           0
